datetime,IR,VIS,WV,ir,vis,wv,delta_minutes
2025-09-11 09:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_092230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_092230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_092230.jpg,,,,14.933333333333334
2025-09-11 09:46:48,C:/Users/HP/cnn/satellite_Images/IR_20250911_094648.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_094648.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_094648.jpg,,,,24.3
2025-09-11 09:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_095230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_095230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_095230.jpg,,,,5.7
2025-09-11 10:16:48,C:/Users/HP/cnn/satellite_Images/IR_20250911_101648.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_101648.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_101648.jpg,,,,24.3
2025-09-11 10:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_102230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_102230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_102230.jpg,,,,5.7
2025-09-11 11:01:48,C:/Users/HP/cnn/satellite_Images/IR_20250911_110148.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_110148.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_110148.jpg,,,,39.3
2025-09-11 11:12:06,C:/Users/HP/cnn/satellite_Images/IR_20250911_111206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_111206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_111206.jpg,,,,10.3
2025-09-11 11:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_112230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_112230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_112230.jpg,,,,10.4
2025-09-11 11:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250911_114206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_114206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_114206.jpg,,,,19.6
2025-09-11 11:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_115230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_115230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_115230.jpg,,,,10.4
2025-09-11 12:12:06,C:/Users/HP/cnn/satellite_Images/IR_20250911_121206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_121206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_121206.jpg,,,,19.6
2025-09-11 12:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_122230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_122230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_122230.jpg,,,,10.4
2025-09-11 22:34:00,C:/Users/HP/cnn/satellite_Images/IR_20250911_223400.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_223400.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_223400.jpg,,,,611.5
2025-09-11 22:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250911_224206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_224206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_224206.jpg,,,,8.1
2025-09-11 22:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250911_225230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250911_225230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250911_225230.jpg,,,,10.4
2025-09-12 09:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_092230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_092230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_092230.jpg,,,,630.0
2025-09-12 09:37:31,C:/Users/HP/cnn/satellite_Images/IR_20250912_093731.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_093731.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_093731.jpg,,,,15.016666666666667
2025-09-12 09:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_095230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_095230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_095230.jpg,,,,14.983333333333333
2025-09-12 10:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_102230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_102230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_102230.jpg,,,,30.0
2025-09-12 10:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_105230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_105230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_105230.jpg,,,,30.0
2025-09-12 14:55:01,C:/Users/HP/cnn/satellite_Images/IR_20250912_145501.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_145501.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_145501.jpg,,,,242.51666666666668
2025-09-12 15:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_152230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_152230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_152230.jpg,,,,27.483333333333334
2025-09-12 15:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_155230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_155230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_155230.jpg,,,,30.0
2025-09-12 17:07:30,C:/Users/HP/cnn/satellite_Images/IR_20250912_170730.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250912_170730.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250912_170730.jpg,,,,75.0
2025-09-13 15:34:29,C:/Users/HP/cnn/satellite_Images/IR_20250913_153429.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250913_153429.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250913_153429.jpg,,,,1346.9833333333333
2025-09-13 15:44:29,C:/Users/HP/cnn/satellite_Images/IR_20250913_154429.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250913_154429.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250913_154429.jpg,,,,10.0
2025-09-13 17:07:31,C:/Users/HP/cnn/satellite_Images/IR_20250913_170731.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250913_170731.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250913_170731.jpg,,,,83.03333333333333
2025-09-13 17:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250913_172230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250913_172230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250913_172230.jpg,,,,14.983333333333333
2025-09-14 17:29:23,C:/Users/HP/cnn/satellite_Images/IR_20250914_172923.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250914_172923.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250914_172923.jpg,,,,1446.8833333333334
2025-09-14 17:44:23,C:/Users/HP/cnn/satellite_Images/IR_20250914_174423.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250914_174423.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250914_174423.jpg,,,,15.0
2025-09-14 17:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250914_175230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250914_175230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250914_175230.jpg,,,,8.116666666666667
2025-09-14 18:14:23,C:/Users/HP/cnn/satellite_Images/IR_20250914_181423.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250914_181423.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250914_181423.jpg,,,,21.883333333333333
2025-09-14 18:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250914_182230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250914_182230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250914_182230.jpg,,,,8.116666666666667
2025-09-15 08:52:31,C:/Users/HP/cnn/satellite_Images/IR_20250915_085231.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_085231.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_085231.jpg,,,,870.0166666666667
2025-09-15 09:43:41,C:/Users/HP/cnn/satellite_Images/IR_20250915_094341.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_094341.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_094341.jpg,,,,51.166666666666664
2025-09-15 09:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250915_095230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_095230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_095230.jpg,,,,8.816666666666666
2025-09-15 10:07:31,C:/Users/HP/cnn/satellite_Images/IR_20250915_100731.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_100731.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_100731.jpg,,,,15.016666666666667
2025-09-15 10:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250915_102230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_102230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_102230.jpg,,,,14.983333333333333
2025-09-15 11:14:23,C:/Users/HP/cnn/satellite_Images/IR_20250915_111423.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_111423.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_111423.jpg,,,,51.88333333333333
2025-09-15 14:27:15,C:/Users/HP/cnn/satellite_Images/IR_20250915_142715.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_142715.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_142715.jpg,,,,192.86666666666667
2025-09-15 17:07:30,C:/Users/HP/cnn/satellite_Images/IR_20250915_170730.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_170730.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_170730.jpg,,,,160.25
2025-09-15 17:12:07,C:/Users/HP/cnn/satellite_Images/IR_20250915_171207.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_171207.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_171207.jpg,,,,4.616666666666666
2025-09-15 20:04:05,C:/Users/HP/cnn/satellite_Images/IR_20250915_200405.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_200405.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_200405.jpg,,,,171.96666666666667
2025-09-15 20:12:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_201206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_201206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_201206.jpg,,,,8.016666666666667
2025-09-15 20:27:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_202706.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_202706.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_202706.jpg,,,,15.0
2025-09-15 20:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_204206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_204206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_204206.jpg,,,,15.0
2025-09-15 20:57:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_205706.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_205706.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_205706.jpg,,,,15.0
2025-09-15 21:22:29,C:/Users/HP/cnn/satellite_Images/IR_20250915_212229.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_212229.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_212229.jpg,,,,25.383333333333333
2025-09-15 21:27:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_212706.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_212706.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_212706.jpg,,,,4.616666666666666
2025-09-15 21:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_214206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_214206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_214206.jpg,,,,15.0
2025-09-15 21:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250915_215230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_215230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_215230.jpg,,,,10.4
2025-09-15 23:14:23,C:/Users/HP/cnn/satellite_Images/IR_20250915_231423.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_231423.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_231423.jpg,,,,81.88333333333334
2025-09-15 23:27:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_232706.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_232706.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_232706.jpg,,,,12.716666666666667
2025-09-15 23:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_234206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_234206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_234206.jpg,,,,15.0
2025-09-15 23:57:06,C:/Users/HP/cnn/satellite_Images/IR_20250915_235706.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250915_235706.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250915_235706.jpg,,,,15.0
2025-09-16 00:12:06,C:/Users/HP/cnn/satellite_Images/IR_20250916_001206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_001206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_001206.jpg,,,,15.0
2025-09-16 00:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_002230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_002230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_002230.jpg,,,,10.4
2025-09-16 00:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250916_004206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_004206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_004206.jpg,,,,19.6
2025-09-16 00:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_005230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_005230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_005230.jpg,,,,10.4
2025-09-16 17:07:43,C:/Users/HP/cnn/satellite_Images/IR_20250916_170743.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_170743.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_170743.jpg,,,,975.2166666666667
2025-09-16 19:22:07,C:/Users/HP/cnn/satellite_Images/IR_20250916_192207.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_192207.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_192207.jpg,,,,134.4
2025-09-16 19:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_192230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_192230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_192230.jpg,,,,0.38333333333333336
2025-09-16 19:42:06,C:/Users/HP/cnn/satellite_Images/IR_20250916_194206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_194206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_194206.jpg,,,,19.6
2025-09-16 19:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_195230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_195230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_195230.jpg,,,,10.4
2025-09-16 20:12:06,C:/Users/HP/cnn/satellite_Images/IR_20250916_201206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_201206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_201206.jpg,,,,19.6
2025-09-16 20:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_202230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_202230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_202230.jpg,,,,10.4
2025-09-16 21:42:07,C:/Users/HP/cnn/satellite_Images/IR_20250916_214207.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_214207.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_214207.jpg,,,,79.61666666666666
2025-09-16 21:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_215230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_215230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_215230.jpg,,,,10.383333333333333
2025-09-16 22:12:06,C:/Users/HP/cnn/satellite_Images/IR_20250916_221206.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_221206.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_221206.jpg,,,,19.6
2025-09-16 22:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250916_222230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250916_222230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250916_222230.jpg,,,,10.4
2025-09-17 12:57:07,C:/Users/HP/cnn/satellite_Images/IR_20250917_125707.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_125707.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_125707.jpg,,,,874.6166666666667
2025-09-17 13:59:23,C:/Users/HP/cnn/satellite_Images/IR_20250917_135923.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_135923.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_135923.jpg,,,,62.266666666666666
2025-09-17 14:11:22,C:/Users/HP/cnn/satellite_Images/IR_20250917_141122.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_141122.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_141122.jpg,,,,11.983333333333333
2025-09-17 14:22:30,C:/Users/HP/cnn/satellite_Images/IR_20250917_142230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_142230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_142230.jpg,,,,11.133333333333333
2025-09-17 14:41:22,C:/Users/HP/cnn/satellite_Images/IR_20250917_144122.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_144122.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_144122.jpg,,,,18.866666666666667
2025-09-17 14:52:30,C:/Users/HP/cnn/satellite_Images/IR_20250917_145230.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_145230.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_145230.jpg,,,,11.133333333333333
2025-09-17 15:11:22,C:/Users/HP/cnn/satellite_Images/IR_20250917_151122.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_151122.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_151122.jpg,,,,18.866666666666667
2025-09-17 15:22:31,C:/Users/HP/cnn/satellite_Images/IR_20250917_152231.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_152231.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_152231.jpg,,,,11.15
2025-09-17 17:07:30,C:/Users/HP/cnn/satellite_Images/IR_20250917_170730.jpg,C:/Users/HP/cnn/satellite_Images/VIS_20250917_170730.jpg,C:/Users/HP/cnn/satellite_Images/WV_20250917_170730.jpg,,,,104.98333333333333
